LocationID,VisitID,ID,CharacteristicID,ResultValue,Units,Qualifier,FlagID,MethodID,ResultComment,SampleDepth,UniqueID,Datetime,ProjectID,SampleTypeID,HasFlow,SampleDepthType,Comment,LocationDescription,WaterBodyID,MunicipalityID,Latitude,Longitude,LocationTypeID,LocationMethod,CoordinateSystem,InWatershed,RegionalID,WaterType,Owner,StaffGage,County,CatchmentArea_Sqmi
MAR003,136264,438519,TURB,8.81,NTU,NA,NA,205,NA,NA,201505260830_MAR003_TMDL_S,2015-05-26T12:30:00Z,PHOS,S,1,NA,NA,NA,Malden River,Medford,42.3995,-71.0753666666667,22,GPS-Unspecified,WGS84,1,Upper Mystic River,Fresh,NA,0,Middlesex,NA
MAR003,136405,439156,CHLA,21.68,ug/l,NA,NA,207,NA,NA,201509290834_MAR003_TMDL_S,2015-09-29T12:34:00Z,PHOS,S,1,NA,NA,NA,Malden River,Medford,42.3995,-71.0753666666667,22,GPS-Unspecified,WGS84,1,Upper Mystic River,Fresh,NA,0,Middlesex,NA
MAR003,136455,439405,DO_SAT,92.0962297151142,%,NA,NA,24,NA,NA,201511100945_MAR003_TMDL_S,2015-11-10T14:45:00Z,PHOS,S,1,NA,NA,NA,Malden River,Medford,42.3995,-71.0753666666667,22,GPS-Unspecified,WGS84,1,Upper Mystic River,Fresh,NA,0,Middlesex,NA
MAR003,136298,438686,CHLA,26.45,ug/l,NA,NA,207,NA,NA,201506230905_MAR003_TMDL_S,2015-06-23T13:05:00Z,PHOS,S,1,NA,NA,NA,Malden River,Medford,42.3995,-71.0753666666667,22,GPS-Unspecified,WGS84,1,Upper Mystic River,Fresh,NA,0,Middlesex,NA
MAR003,136581,439537,TURB,3.38,NTU,NA,NA,205,NA,NA,201511240950_MAR003_TMDL_S,2015-11-24T14:50:00Z,PHOS,S,1,NA,NA,NA,Malden River,Medford,42.3995,-71.0753666666667,22,GPS-Unspecified,WGS84,1,Upper Mystic River,Fresh,NA,0,Middlesex,NA
MAR003,136328,438811,DO_SAT,148.028269204131,%,NA,NA,24,NA,NA,201507210847_MAR003_TMDL_S,2015-07-21T12:47:00Z,PHOS,S,1,NA,NA,NA,Malden River,Medford,42.3995,-71.0753666666667,22,GPS-Unspecified,WGS84,1,Upper Mystic River,Fresh,NA,0,Middlesex,NA
MAR003,136312,438752,TP,0.026,mg/l,NA,NA,206,NA,NA,201507070900_MAR003_TMDL_S,2015-07-07T13:00:00Z,PHOS,S,1,NA,NA,NA,Malden River,Medford,42.3995,-71.0753666666667,22,GPS-Unspecified,WGS84,1,Upper Mystic River,Fresh,NA,0,Middlesex,NA
MAR003,136417,439225,PO4,0.005,mg/l,<,NA,208,NA,NA,201510130858_MAR003_TMDL_FD,2015-10-13T12:58:00Z,PHOS,FD,1,NA,NA,NA,Malden River,Medford,42.3995,-71.0753666666667,22,GPS-Unspecified,WGS84,1,Upper Mystic River,Fresh,NA,0,Middlesex,NA
MAR003,136405,439157,DO_SAT,118.899777837658,%,NA,NA,24,NA,NA,201509290834_MAR003_TMDL_S,2015-09-29T12:34:00Z,PHOS,S,1,NA,NA,NA,Malden River,Medford,42.3995,-71.0753666666667,22,GPS-Unspecified,WGS84,1,Upper Mystic River,Fresh,NA,0,Middlesex,NA
MAR003,136328,438809,TP,0.046,mg/l,NA,NA,206,NA,NA,201507210847_MAR003_TMDL_S,2015-07-21T12:47:00Z,PHOS,S,1,NA,NA,NA,Malden River,Medford,42.3995,-71.0753666666667,22,GPS-Unspecified,WGS84,1,Upper Mystic River,Fresh,NA,0,Middlesex,NA
MAR003,136405,439154,TURB,4.85,NTU,NA,NA,205,NA,NA,201509290834_MAR003_TMDL_S,2015-09-29T12:34:00Z,PHOS,S,1,NA,NA,NA,Malden River,Medford,42.3995,-71.0753666666667,22,GPS-Unspecified,WGS84,1,Upper Mystic River,Fresh,NA,0,Middlesex,NA
MAR003,136298,438687,TURB,5.16,NTU,NA,NA,205,NA,NA,201506230905_MAR003_TMDL_S,2015-06-23T13:05:00Z,PHOS,S,1,NA,NA,NA,Malden River,Medford,42.3995,-71.0753666666667,22,GPS-Unspecified,WGS84,1,Upper Mystic River,Fresh,NA,0,Middlesex,NA
MAR003,136282,438614,SPCOND,1531.0,uS/cm,NA,NA,71,NA,NA,201506090902_MAR003_TMDL_S,2015-06-09T13:02:00Z,PHOS,S,1,NA,NA,NA,Malden River,Medford,42.3995,-71.0753666666667,22,GPS-Unspecified,WGS84,1,Upper Mystic River,Fresh,NA,0,Middlesex,NA
MAR003,136298,438684,PO4,0.005,mg/l,<,NA,208,NA,NA,201506230905_MAR003_TMDL_S,2015-06-23T13:05:00Z,PHOS,S,1,NA,NA,NA,Malden River,Medford,42.3995,-71.0753666666667,22,GPS-Unspecified,WGS84,1,Upper Mystic River,Fresh,NA,0,Middlesex,NA
MAR003,136298,438685,DO_SAT,130.379716116765,%,NA,NA,24,NA,NA,201506230905_MAR003_TMDL_S,2015-06-23T13:05:00Z,PHOS,S,1,NA,NA,NA,Malden River,Medford,42.3995,-71.0753666666667,22,GPS-Unspecified,WGS84,1,Upper Mystic River,Fresh,NA,0,Middlesex,NA
MAR003,136312,438753,CHLA,15.1,ug/l,NA,NA,207,NA,NA,201507070900_MAR003_TMDL_S,2015-07-07T13:00:00Z,PHOS,S,1,NA,NA,NA,Malden River,Medford,42.3995,-71.0753666666667,22,GPS-Unspecified,WGS84,1,Upper Mystic River,Fresh,NA,0,Middlesex,NA
MAR003,136455,439403,TP,0.043,mg/l,NA,NA,206,NA,NA,201511100945_MAR003_TMDL_S,2015-11-10T14:45:00Z,PHOS,S,1,NA,NA,NA,Malden River,Medford,42.3995,-71.0753666666667,22,GPS-Unspecified,WGS84,1,Upper Mystic River,Fresh,NA,0,Middlesex,NA
MAR003,136362,438945,DO,10.27,mg/l,NA,NA,24,NA,NA,201508180929_MAR003_TMDL_S,2015-08-18T13:29:00Z,PHOS,S,1,NA,NA,NA,Malden River,Medford,42.3995,-71.0753666666667,22,GPS-Unspecified,WGS84,1,Upper Mystic River,Fresh,NA,0,Middlesex,NA
MAR003,136282,438613,TURB,8.48,NTU,NA,NA,205,NA,NA,201506090902_MAR003_TMDL_S,2015-06-09T13:02:00Z,PHOS,S,1,NA,NA,NA,Malden River,Medford,42.3995,-71.0753666666667,22,GPS-Unspecified,WGS84,1,Upper Mystic River,Fresh,NA,0,Middlesex,NA
MAR003,136405,439155,DO,10.74,mg/l,NA,NA,24,NA,NA,201509290834_MAR003_TMDL_S,2015-09-29T12:34:00Z,PHOS,S,1,NA,NA,NA,Malden River,Medford,42.3995,-71.0753666666667,22,GPS-Unspecified,WGS84,1,Upper Mystic River,Fresh,NA,0,Middlesex,NA
MAR003,136581,439538,TP,0.029,mg/l,NA,NA,206,NA,NA,201511240950_MAR003_TMDL_S,2015-11-24T14:50:00Z,PHOS,S,1,NA,NA,NA,Malden River,Medford,42.3995,-71.0753666666667,22,GPS-Unspecified,WGS84,1,Upper Mystic River,Fresh,NA,0,Middlesex,NA
MAR003,136312,438756,SPCOND,1734.0,uS/cm,NA,NA,71,NA,NA,201507070900_MAR003_TMDL_S,2015-07-07T13:00:00Z,PHOS,S,1,NA,NA,NA,Malden River,Medford,42.3995,-71.0753666666667,22,GPS-Unspecified,WGS84,1,Upper Mystic River,Fresh,NA,0,Middlesex,NA
MAR003,136264,438518,DO_SAT,116.244254318574,%,NA,NA,24,NA,NA,201505260830_MAR003_TMDL_S,2015-05-26T12:30:00Z,PHOS,S,1,NA,NA,NA,Malden River,Medford,42.3995,-71.0753666666667,22,GPS-Unspecified,WGS84,1,Upper Mystic River,Fresh,NA,0,Middlesex,NA
MAR003,136251,438453,SPCOND,2691.4,uS/cm,NA,NA,71,NA,NA,201505120855_MAR003_TMDL_S,2015-05-12T12:55:00Z,PHOS,S,1,NA,NA,NA,Malden River,Medford,42.3995,-71.0753666666667,22,GPS-Unspecified,WGS84,1,Upper Mystic River,Fresh,NA,0,Middlesex,NA
MAR003,136234,438365,SPCOND,1103.0,uS/cm,NA,NA,71,NA,NA,201504280930_MAR003_TMDL_S,2015-04-28T13:30:00Z,PHOS,S,1,NA,NA,NA,Malden River,Medford,42.3995,-71.0753666666667,22,GPS-Unspecified,WGS84,1,Upper Mystic River,Fresh,NA,0,Middlesex,NA
MAR003,136328,438810,CHLA,18.9,ug/l,NA,H,207,NA,NA,201507210847_MAR003_TMDL_S,2015-07-21T12:47:00Z,PHOS,S,1,NA,NA,NA,Malden River,Medford,42.3995,-71.0753666666667,22,GPS-Unspecified,WGS84,1,Upper Mystic River,Fresh,NA,0,Middlesex,NA
MAR003,136455,439404,SPCOND,1702.0,uS/cm,NA,NA,71,NA,NA,201511100945_MAR003_TMDL_S,2015-11-10T14:45:00Z,PHOS,S,1,NA,NA,NA,Malden River,Medford,42.3995,-71.0753666666667,22,GPS-Unspecified,WGS84,1,Upper Mystic River,Fresh,NA,0,Middlesex,NA
MAR003,136251,438450,CHLA,34.04,ug/l,NA,NA,207,NA,NA,201505120855_MAR003_TMDL_S,2015-05-12T12:55:00Z,PHOS,S,1,NA,NA,NA,Malden River,Medford,42.3995,-71.0753666666667,22,GPS-Unspecified,WGS84,1,Upper Mystic River,Fresh,NA,0,Middlesex,NA
MAR003,136404,439149,CHLA,21.4,ug/l,NA,NA,207,NA,NA,201509290834_MAR003_TMDL_FD,2015-09-29T12:34:00Z,PHOS,FD,1,NA,NA,NA,Malden River,Medford,42.3995,-71.0753666666667,22,GPS-Unspecified,WGS84,1,Upper Mystic River,Fresh,NA,0,Middlesex,NA
MAR003,136282,438611,DO,8.9,mg/l,NA,NA,24,NA,NA,201506090902_MAR003_TMDL_S,2015-06-09T13:02:00Z,PHOS,S,1,NA,NA,NA,Malden River,Medford,42.3995,-71.0753666666667,22,GPS-Unspecified,WGS84,1,Upper Mystic River,Fresh,NA,0,Middlesex,NA
MAR003,136218,438280,TP,0.025,mg/l,NA,NA,206,NA,NA,201504140810_MAR003_TMDL_S,2015-04-14T12:10:00Z,PHOS,S,1,NA,NA,NA,Malden River,Medford,42.3995,-71.0753666666667,22,GPS-Unspecified,WGS84,1,Upper Mystic River,Fresh,NA,0,Middlesex,NA
MAR003,136362,438944,CHLA,12.38,ug/l,NA,NA,207,NA,NA,201508180929_MAR003_TMDL_S,2015-08-18T13:29:00Z,PHOS,S,1,NA,NA,NA,Malden River,Medford,42.3995,-71.0753666666667,22,GPS-Unspecified,WGS84,1,Upper Mystic River,Fresh,NA,0,Middlesex,NA
MAR003,136234,438362,DO_SAT,107.460425618824,%,NA,NA,24,NA,NA,201504280930_MAR003_TMDL_S,2015-04-28T13:30:00Z,PHOS,S,1,NA,NA,NA,Malden River,Medford,42.3995,-71.0753666666667,22,GPS-Unspecified,WGS84,1,Upper Mystic River,Fresh,NA,0,Middlesex,NA
MAR003,136312,438755,DO_SAT,115.230607491463,%,NA,NA,24,NA,NA,201507070900_MAR003_TMDL_S,2015-07-07T13:00:00Z,PHOS,S,1,NA,NA,NA,Malden River,Medford,42.3995,-71.0753666666667,22,GPS-Unspecified,WGS84,1,Upper Mystic River,Fresh,NA,0,Middlesex,NA
MAR003,136298,438683,SPCOND,1588.2,uS/cm,NA,NA,71,NA,NA,201506230905_MAR003_TMDL_S,2015-06-23T13:05:00Z,PHOS,S,1,NA,NA,NA,Malden River,Medford,42.3995,-71.0753666666667,22,GPS-Unspecified,WGS84,1,Upper Mystic River,Fresh,NA,0,Middlesex,NA
MAR003,136312,438754,DO,9.84,mg/l,NA,NA,24,NA,NA,201507070900_MAR003_TMDL_S,2015-07-07T13:00:00Z,PHOS,S,1,NA,NA,NA,Malden River,Medford,42.3995,-71.0753666666667,22,GPS-Unspecified,WGS84,1,Upper Mystic River,Fresh,NA,0,Middlesex,NA
MAR003,136455,439401,TURB,3.19,NTU,NA,NA,205,NA,NA,201511100945_MAR003_TMDL_S,2015-11-10T14:45:00Z,PHOS,S,1,NA,NA,NA,Malden River,Medford,42.3995,-71.0753666666667,22,GPS-Unspecified,WGS84,1,Upper Mystic River,Fresh,NA,0,Middlesex,NA
MAR003,136313,438759,CHLA,17.17,ug/l,NA,NA,207,NA,NA,201507070905_MAR003_TMDL_FD,2015-07-07T13:05:00Z,PHOS,FD,1,NA,NA,NA,Malden River,Medford,42.3995,-71.0753666666667,22,GPS-Unspecified,WGS84,1,Upper Mystic River,Fresh,NA,0,Middlesex,NA
MAR003,136328,438816,SPCOND,2330.0,uS/cm,NA,NA,71,NA,NA,201507210847_MAR003_TMDL_S,2015-07-21T12:47:00Z,PHOS,S,1,NA,NA,NA,Malden River,Medford,42.3995,-71.0753666666667,22,GPS-Unspecified,WGS84,1,Upper Mystic River,Fresh,NA,0,Middlesex,NA
MAR003,136404,439150,TURB,4.85,NTU,NA,NA,205,NA,NA,201509290834_MAR003_TMDL_FD,2015-09-29T12:34:00Z,PHOS,FD,1,NA,NA,NA,Malden River,Medford,42.3995,-71.0753666666667,22,GPS-Unspecified,WGS84,1,Upper Mystic River,Fresh,NA,0,Middlesex,NA
MAR003,136282,438609,TEMP_WATER,18.6,deg C,NA,NA,68,NA,NA,201506090902_MAR003_TMDL_S,2015-06-09T13:02:00Z,PHOS,S,1,NA,NA,NA,Malden River,Medford,42.3995,-71.0753666666667,22,GPS-Unspecified,WGS84,1,Upper Mystic River,Fresh,NA,0,Middlesex,NA
MAR003,136405,439151,SPCOND,7568.6,uS/cm,NA,NA,71,NA,NA,201509290834_MAR003_TMDL_S,2015-09-29T12:34:00Z,PHOS,S,1,NA,NA,NA,Malden River,Medford,42.3995,-71.0753666666667,22,GPS-Unspecified,WGS84,1,Upper Mystic River,Fresh,NA,0,Middlesex,NA
MAR003,136264,438514,TP,0.028,mg/l,NA,NA,206,NA,NA,201505260830_MAR003_TMDL_S,2015-05-26T12:30:00Z,PHOS,S,1,NA,NA,NA,Malden River,Medford,42.3995,-71.0753666666667,22,GPS-Unspecified,WGS84,1,Upper Mystic River,Fresh,NA,0,Middlesex,NA
MAR003,136282,438612,DO_SAT,95.4679240808236,%,NA,NA,24,NA,NA,201506090902_MAR003_TMDL_S,2015-06-09T13:02:00Z,PHOS,S,1,NA,NA,NA,Malden River,Medford,42.3995,-71.0753666666667,22,GPS-Unspecified,WGS84,1,Upper Mystic River,Fresh,NA,0,Middlesex,NA
MAR003,136282,438610,CHLA,21.22,ug/l,NA,NA,207,NA,NA,201506090902_MAR003_TMDL_S,2015-06-09T13:02:00Z,PHOS,S,1,NA,NA,NA,Malden River,Medford,42.3995,-71.0753666666667,22,GPS-Unspecified,WGS84,1,Upper Mystic River,Fresh,NA,0,Middlesex,NA
MAR003,136341,438875,TP,0.0254,mg/l,NA,NA,206,NA,NA,201508040942_MAR003_TMDL_FD,2015-08-04T13:42:00Z,PHOS,FD,1,NA,NA,NA,Malden River,Medford,42.3995,-71.0753666666667,22,GPS-Unspecified,WGS84,1,Upper Mystic River,Fresh,NA,0,Middlesex,NA
MAR003,136328,438813,DO,12.26,mg/l,NA,NA,24,NA,NA,201507210847_MAR003_TMDL_S,2015-07-21T12:47:00Z,PHOS,S,1,NA,NA,NA,Malden River,Medford,42.3995,-71.0753666666667,22,GPS-Unspecified,WGS84,1,Upper Mystic River,Fresh,NA,0,Middlesex,NA
MAR003,136264,438512,CHLA,55.91,ug/l,NA,NA,207,NA,NA,201505260830_MAR003_TMDL_S,2015-05-26T12:30:00Z,PHOS,S,1,NA,NA,NA,Malden River,Medford,42.3995,-71.0753666666667,22,GPS-Unspecified,WGS84,1,Upper Mystic River,Fresh,NA,0,Middlesex,NA
MAR003,136455,439406,DO,9.92,mg/l,NA,NA,24,NA,NA,201511100945_MAR003_TMDL_S,2015-11-10T14:45:00Z,PHOS,S,1,NA,NA,NA,Malden River,Medford,42.3995,-71.0753666666667,22,GPS-Unspecified,WGS84,1,Upper Mystic River,Fresh,NA,0,Middlesex,NA
MAR003,136234,438363,DO,12.0,mg/l,NA,NA,24,NA,NA,201504280930_MAR003_TMDL_S,2015-04-28T13:30:00Z,PHOS,S,1,NA,NA,NA,Malden River,Medford,42.3995,-71.0753666666667,22,GPS-Unspecified,WGS84,1,Upper Mystic River,Fresh,NA,0,Middlesex,NA
MAR003,136341,438874,TURB,4.11,NTU,NA,NA,205,NA,NA,201508040942_MAR003_TMDL_FD,2015-08-04T13:42:00Z,PHOS,FD,1,NA,NA,NA,Malden River,Medford,42.3995,-71.0753666666667,22,GPS-Unspecified,WGS84,1,Upper Mystic River,Fresh,NA,0,Middlesex,NA
MAR003,136436,439321,TURB,1.82,NTU,NA,NA,205,NA,NA,201510270905_MAR003_TMDL_S,2015-10-27T13:05:00Z,PHOS,S,1,NA,NA,NA,Malden River,Medford,42.3995,-71.0753666666667,22,GPS-Unspecified,WGS84,1,Upper Mystic River,Fresh,NA,0,Middlesex,NA
MAR003,136405,439153,TP,0.04,mg/l,NA,NA,206,NA,NA,201509290834_MAR003_TMDL_S,2015-09-29T12:34:00Z,PHOS,S,1,NA,NA,NA,Malden River,Medford,42.3995,-71.0753666666667,22,GPS-Unspecified,WGS84,1,Upper Mystic River,Fresh,NA,0,Middlesex,NA
MAR003,136298,438681,TP,0.034,mg/l,NA,NA,206,NA,NA,201506230905_MAR003_TMDL_S,2015-06-23T13:05:00Z,PHOS,S,1,NA,NA,NA,Malden River,Medford,42.3995,-71.0753666666667,22,GPS-Unspecified,WGS84,1,Upper Mystic River,Fresh,NA,0,Middlesex,NA
MAR003,136405,439152,TEMP_WATER,20.05,deg C,NA,NA,68,NA,NA,201509290834_MAR003_TMDL_S,2015-09-29T12:34:00Z,PHOS,S,1,NA,NA,NA,Malden River,Medford,42.3995,-71.0753666666667,22,GPS-Unspecified,WGS84,1,Upper Mystic River,Fresh,NA,0,Middlesex,NA
MAR003,136362,438951,TP,0.029,mg/l,NA,NA,206,NA,NA,201508180929_MAR003_TMDL_S,2015-08-18T13:29:00Z,PHOS,S,1,NA,NA,NA,Malden River,Medford,42.3995,-71.0753666666667,22,GPS-Unspecified,WGS84,1,Upper Mystic River,Fresh,NA,0,Middlesex,NA
MAR003,136418,439228,TEMP_WATER,16.06,deg C,NA,NA,68,NA,NA,201510130858_MAR003_TMDL_S,2015-10-13T12:58:00Z,PHOS,S,1,NA,NA,NA,Malden River,Medford,42.3995,-71.0753666666667,22,GPS-Unspecified,WGS84,1,Upper Mystic River,Fresh,NA,0,Middlesex,NA
MAR003,136312,438757,TEMP_WATER,23.04,deg C,NA,NA,68,NA,NA,201507070900_MAR003_TMDL_S,2015-07-07T13:00:00Z,PHOS,S,1,NA,NA,NA,Malden River,Medford,42.3995,-71.0753666666667,22,GPS-Unspecified,WGS84,1,Upper Mystic River,Fresh,NA,0,Middlesex,NA
MAR003,136264,438516,SPCOND,3658.0,uS/cm,NA,NA,71,NA,NA,201505260830_MAR003_TMDL_S,2015-05-26T12:30:00Z,PHOS,S,1,NA,NA,NA,Malden River,Medford,42.3995,-71.0753666666667,22,GPS-Unspecified,WGS84,1,Upper Mystic River,Fresh,NA,0,Middlesex,NA
MAR003,136282,438615,TP,0.037,mg/l,NA,NA,206,NA,NA,201506090902_MAR003_TMDL_S,2015-06-09T13:02:00Z,PHOS,S,1,NA,NA,NA,Malden River,Medford,42.3995,-71.0753666666667,22,GPS-Unspecified,WGS84,1,Upper Mystic River,Fresh,NA,0,Middlesex,NA
MAR003,136455,439402,TEMP_WATER,11.91,deg C,NA,NA,68,NA,NA,201511100945_MAR003_TMDL_S,2015-11-10T14:45:00Z,PHOS,S,1,NA,NA,NA,Malden River,Medford,42.3995,-71.0753666666667,22,GPS-Unspecified,WGS84,1,Upper Mystic River,Fresh,NA,0,Middlesex,NA
MAR003,136342,438878,TURB,4.09,NTU,NA,NA,205,NA,NA,201508040942_MAR003_TMDL_S,2015-08-04T13:42:00Z,PHOS,S,1,NA,NA,NA,Malden River,Medford,42.3995,-71.0753666666667,22,GPS-Unspecified,WGS84,1,Upper Mystic River,Fresh,NA,0,Middlesex,NA
MAR003,136342,438877,TEMP_WATER,24.5,deg C,NA,NA,68,NA,NA,201508040942_MAR003_TMDL_S,2015-08-04T13:42:00Z,PHOS,S,1,NA,NA,NA,Malden River,Medford,42.3995,-71.0753666666667,22,GPS-Unspecified,WGS84,1,Upper Mystic River,Fresh,NA,0,Middlesex,NA
MAR003,136370,438994,TP,0.028,mg/l,NA,NA,206,NA,NA,201509010745_MAR003_TMDL_S,2015-09-01T11:45:00Z,PHOS,S,1,NA,NA,NA,Malden River,Medford,42.3995,-71.0753666666667,22,GPS-Unspecified,WGS84,1,Upper Mystic River,Fresh,NA,0,Middlesex,NA
MAR003,136297,438679,PO4,0.005,mg/l,<,NA,208,NA,NA,201506230905_MAR003_TMDL_FD,2015-06-23T13:05:00Z,PHOS,FD,1,NA,NA,NA,Malden River,Medford,42.3995,-71.0753666666667,22,GPS-Unspecified,WGS84,1,Upper Mystic River,Fresh,NA,0,Middlesex,NA
MAR003,136234,438364,PO4,0.005,mg/l,<,NA,208,NA,NA,201504280930_MAR003_TMDL_S,2015-04-28T13:30:00Z,PHOS,S,1,NA,NA,NA,Malden River,Medford,42.3995,-71.0753666666667,22,GPS-Unspecified,WGS84,1,Upper Mystic River,Fresh,NA,0,Middlesex,NA
MAR003,136251,438451,DO_SAT,133.4504471325,%,NA,NA,24,NA,NA,201505120855_MAR003_TMDL_S,2015-05-12T12:55:00Z,PHOS,S,1,NA,NA,NA,Malden River,Medford,42.3995,-71.0753666666667,22,GPS-Unspecified,WGS84,1,Upper Mystic River,Fresh,NA,0,Middlesex,NA
MAR003,136328,438815,TURB,4.81,NTU,NA,NA,205,NA,NA,201507210847_MAR003_TMDL_S,2015-07-21T12:47:00Z,PHOS,S,1,NA,NA,NA,Malden River,Medford,42.3995,-71.0753666666667,22,GPS-Unspecified,WGS84,1,Upper Mystic River,Fresh,NA,0,Middlesex,NA
MAR003,136218,438277,DO_SAT,102.844191086546,%,NA,NA,24,NA,NA,201504140810_MAR003_TMDL_S,2015-04-14T12:10:00Z,PHOS,S,1,NA,NA,NA,Malden River,Medford,42.3995,-71.0753666666667,22,GPS-Unspecified,WGS84,1,Upper Mystic River,Fresh,NA,0,Middlesex,NA
MAR003,136218,438278,SPCOND,1516.3,uS/cm,NA,NA,71,NA,NA,201504140810_MAR003_TMDL_S,2015-04-14T12:10:00Z,PHOS,S,1,NA,NA,NA,Malden River,Medford,42.3995,-71.0753666666667,22,GPS-Unspecified,WGS84,1,Upper Mystic River,Fresh,NA,0,Middlesex,NA
MAR003,136436,439320,DO,11.21,mg/l,NA,NA,24,NA,NA,201510270905_MAR003_TMDL_S,2015-10-27T13:05:00Z,PHOS,S,1,NA,NA,NA,Malden River,Medford,42.3995,-71.0753666666667,22,GPS-Unspecified,WGS84,1,Upper Mystic River,Fresh,NA,0,Middlesex,NA
MAR003,136342,438876,CHLA,12.61,ug/l,NA,NA,207,NA,NA,201508040942_MAR003_TMDL_S,2015-08-04T13:42:00Z,PHOS,S,1,NA,NA,NA,Malden River,Medford,42.3995,-71.0753666666667,22,GPS-Unspecified,WGS84,1,Upper Mystic River,Fresh,NA,0,Middlesex,NA
MAR003,136264,438513,DO,10.9,mg/l,NA,NA,24,NA,NA,201505260830_MAR003_TMDL_S,2015-05-26T12:30:00Z,PHOS,S,1,NA,NA,NA,Malden River,Medford,42.3995,-71.0753666666667,22,GPS-Unspecified,WGS84,1,Upper Mystic River,Fresh,NA,0,Middlesex,NA
MAR003,136298,438680,DO,11.3,mg/l,NA,NA,24,NA,NA,201506230905_MAR003_TMDL_S,2015-06-23T13:05:00Z,PHOS,S,1,NA,NA,NA,Malden River,Medford,42.3995,-71.0753666666667,22,GPS-Unspecified,WGS84,1,Upper Mystic River,Fresh,NA,0,Middlesex,NA
MAR003,136251,438455,TP,0.014,mg/l,NA,NA,206,NA,NA,201505120855_MAR003_TMDL_S,2015-05-12T12:55:00Z,PHOS,S,1,NA,NA,NA,Malden River,Medford,42.3995,-71.0753666666667,22,GPS-Unspecified,WGS84,1,Upper Mystic River,Fresh,NA,0,Middlesex,NA
MAR003,136234,438366,TP,0.028,mg/l,NA,NA,206,NA,NA,201504280930_MAR003_TMDL_S,2015-04-28T13:30:00Z,PHOS,S,1,NA,NA,NA,Malden River,Medford,42.3995,-71.0753666666667,22,GPS-Unspecified,WGS84,1,Upper Mystic River,Fresh,NA,0,Middlesex,NA
MAR003,136418,439229,SPCOND,2332.2,uS/cm,NA,NA,71,NA,NA,201510130858_MAR003_TMDL_S,2015-10-13T12:58:00Z,PHOS,S,1,NA,NA,NA,Malden River,Medford,42.3995,-71.0753666666667,22,GPS-Unspecified,WGS84,1,Upper Mystic River,Fresh,NA,0,Middlesex,NA
MAR003,136218,438276,DO,11.12,mg/l,NA,NA,24,NA,NA,201504140810_MAR003_TMDL_S,2015-04-14T12:10:00Z,PHOS,S,1,NA,NA,NA,Malden River,Medford,42.3995,-71.0753666666667,22,GPS-Unspecified,WGS84,1,Upper Mystic River,Fresh,NA,0,Middlesex,NA
MAR003,136388,439070,TURB,6.47,NTU,NA,NA,205,NA,NA,201509150840_MAR003_TMDL_S,2015-09-15T12:40:00Z,PHOS,S,1,NA,NA,NA,Malden River,Medford,42.3995,-71.0753666666667,22,GPS-Unspecified,WGS84,1,Upper Mystic River,Fresh,NA,0,Middlesex,NA
MAR003,136388,439072,PO4,0.005,mg/l,<,NA,208,NA,NA,201509150840_MAR003_TMDL_S,2015-09-15T12:40:00Z,PHOS,S,1,NA,NA,NA,Malden River,Medford,42.3995,-71.0753666666667,22,GPS-Unspecified,WGS84,1,Upper Mystic River,Fresh,NA,0,Middlesex,NA
MAR003,136388,439071,TP,0.054,mg/l,NA,NA,206,NA,NA,201509150840_MAR003_TMDL_S,2015-09-15T12:40:00Z,PHOS,S,1,NA,NA,NA,Malden River,Medford,42.3995,-71.0753666666667,22,GPS-Unspecified,WGS84,1,Upper Mystic River,Fresh,NA,0,Middlesex,NA
MAR003,136264,438515,TEMP_WATER,18.279,deg C,NA,NA,68,NA,NA,201505260830_MAR003_TMDL_S,2015-05-26T12:30:00Z,PHOS,S,1,NA,NA,NA,Malden River,Medford,42.3995,-71.0753666666667,22,GPS-Unspecified,WGS84,1,Upper Mystic River,Fresh,NA,0,Middlesex,NA
MAR003,136418,439227,TP,0.036,mg/l,NA,NA,206,NA,NA,201510130858_MAR003_TMDL_S,2015-10-13T12:58:00Z,PHOS,S,1,NA,NA,NA,Malden River,Medford,42.3995,-71.0753666666667,22,GPS-Unspecified,WGS84,1,Upper Mystic River,Fresh,NA,0,Middlesex,NA
MAR003,136362,438949,TURB,2.24,NTU,NA,NA,205,NA,NA,201508180929_MAR003_TMDL_S,2015-08-18T13:29:00Z,PHOS,S,1,NA,NA,NA,Malden River,Medford,42.3995,-71.0753666666667,22,GPS-Unspecified,WGS84,1,Upper Mystic River,Fresh,NA,0,Middlesex,NA
MAR003,136362,438946,DO_SAT,129.242310294133,%,NA,NA,24,NA,NA,201508180929_MAR003_TMDL_S,2015-08-18T13:29:00Z,PHOS,S,1,NA,NA,NA,Malden River,Medford,42.3995,-71.0753666666667,22,GPS-Unspecified,WGS84,1,Upper Mystic River,Fresh,NA,0,Middlesex,NA
MAR003,136251,438452,DO,12.0,mg/l,NA,NA,24,NA,NA,201505120855_MAR003_TMDL_S,2015-05-12T12:55:00Z,PHOS,S,1,NA,NA,NA,Malden River,Medford,42.3995,-71.0753666666667,22,GPS-Unspecified,WGS84,1,Upper Mystic River,Fresh,NA,0,Middlesex,NA
